timestamp,event subtype,RSSI
1657748098.704590,40,-40
1657748098.706060,40,-40
1657748098.706070,40,-40
1657748098.713590,40,-40
1657748098.715800,40,-40
1657748098.720520,40,-40
1657748098.725280,40,-40
1657748098.727480,40,-40
1657748098.730950,40,-40
1657748098.730950,40,-40
1657748098.732080,40,-39
1657748098.732140,40,-39
1657748098.732150,40,-39
1657748098.732150,40,-39
1657748098.735890,40,-40
1657748098.745120,40,-40
1657748098.745120,40,0
1657748098.749070,40,-40
1657748098.753170,40,-40
1657748098.758200,40,-40
1657748098.758210,40,-40
1657748098.765230,40,-40
1657748098.770400,40,-40
1657748098.774840,40,-40
1657748098.779460,40,-40
1657748098.785750,40,-40
1657748098.790870,40,-39
1657748098.796810,40,-40
1657748098.800350,40,-40
1657748098.808760,40,-40
1657748098.812820,40,-40
1657748098.818190,40,-40
1657748098.821660,40,-40
1657748098.825350,40,-40
1657748098.828820,40,-40
1657748098.839720,40,-38
1657748098.839720,40,0
1657748098.846720,40,-35
1657748098.846730,40,-40
1657748098.846730,40,0
1657748098.849130,40,-40
1657748098.851490,40,-40
1657748098.857190,40,-40
1657748098.861830,40,-40
1657748098.865200,40,-39
1657748098.871550,36,-33
1657748098.904730,36,-35
1657748098.904740,44,-35
1657748098.905830,40,-40
1657748098.912210,40,-40
1657748098.958210,40,-39
1657748098.959370,40,-39
1657748098.963760,40,-40
1657748098.963770,40,-39
1657748098.968790,40,-39
1657748098.968800,40,-39
1657748098.973610,40,-39
1657748098.973610,40,-39
1657748098.982060,40,-40
1657748098.982070,40,-40
1657748098.997240,40,-39
1657748098.997240,40,0
1657748098.997250,40,0
1657748099.001830,40,-39
1657748099.001840,40,-38
1657748099.016120,40,-40
1657748099.016120,40,0
1657748099.016120,40,0
1657748099.016130,40,-39
1657748099.020820,40,-40
1657748099.025510,40,-39
1657748099.025520,40,-39
1657748099.030300,40,-39
1657748099.035140,40,-39
1657748099.041190,40,-40
1657748099.046970,40,-39
1657748099.051680,40,-40
1657748099.059860,40,-39
1657748099.059870,40,-40
1657748099.063500,40,-39
1657748099.067200,40,-39
1657748099.070390,40,-39
1657748099.073510,40,-39
1657748099.102360,40,-38
1657748099.103440,40,-39
1657748099.105950,40,-39
1657748099.109390,40,-40
1657748099.114340,40,-39
1657748099.117530,40,-40
1657748099.122720,40,-39
1657748099.125430,40,-39
1657748099.130850,40,-40
1657748099.136150,40,-39
1657748099.139710,40,-39
1657748099.144620,40,-39
1657748099.148200,40,-40
1657748099.153160,40,-40
1657748099.157750,40,-40
1657748099.157760,40,-39
1657748099.158910,40,-38
1657748099.158920,40,-38
1657748099.162550,40,-40
1657748099.162560,40,-39
1657748099.168390,40,-40
1657748099.168400,40,-39
1657748099.169450,40,-40
1657748099.172750,36,-33
1657748099.204700,36,-35
1657748099.204710,44,-35
1657748099.205810,40,-39
1657748099.247000,40,-40
1657748099.270920,40,-40
1657748099.275660,40,-40
1657748099.276890,40,-39
1657748099.276890,40,0
1657748099.281640,40,-39
1657748099.286280,40,-39
1657748099.298910,40,-39
1657748099.298920,40,0
1657748099.298920,40,0
1657748099.298920,40,0
1657748099.314470,40,-39
1657748099.314480,40,0
1657748099.314480,40,0
1657748099.314480,40,0
1657748099.314480,40,0
1657748099.314480,40,0
1657748099.324060,40,-39
1657748099.324070,40,0
1657748099.326490,40,-39
1657748099.334710,40,-39
1657748099.339720,40,-39
1657748099.343190,40,-40
1657748099.350460,40,-40
1657748099.354490,40,-35
1657748099.358030,40,-40
1657748099.361940,40,-39
1657748099.361940,40,-39
1657748099.364400,40,-39
1657748099.365480,40,-38
1657748099.370490,40,-40
1657748099.374150,40,-40
1657748099.380970,40,-39
1657748099.384170,40,-39
1657748099.387420,40,-39
1657748099.391610,40,-40
1657748099.397810,40,-39
1657748099.408230,40,-39
1657748099.408240,40,-39
1657748099.410610,40,-40
1657748099.415500,40,-39
1657748099.417740,40,-40
1657748099.426460,40,-39
1657748099.429920,40,-39
1657748099.432230,40,-39
1657748099.439180,40,-39
1657748099.445290,40,-39
1657748099.448200,40,-40
1657748099.448210,40,-38
1657748099.448210,40,-38
1657748099.448210,40,-37
1657748099.449370,40,-37
1657748099.449380,40,-38
1657748099.449380,40,-38
1657748099.451920,40,-39
1657748099.457960,40,-40
1657748099.461360,40,-40
1657748099.467950,40,-40
1657748099.471630,36,-33
1657748099.472770,40,-40
1657748099.486030,36,-35
1657748099.486040,36,-33
1657748099.486050,40,-39
1657748099.504690,36,-35
1657748099.507190,44,-35
1657748099.583240,40,-39
1657748099.583240,40,-38
1657748099.583240,40,0
1657748099.588160,40,-39
1657748099.588160,40,-39
1657748099.592720,40,-39
1657748099.597550,40,-39
1657748099.597550,40,-39
1657748099.602400,40,-39
1657748099.610090,40,-38
1657748099.610100,40,-39
1657748099.610100,40,-39
1657748099.622860,40,-40
1657748099.622860,40,0
1657748099.622870,40,0
1657748099.622870,40,0
1657748099.622870,40,0
1657748099.627750,40,-39
1657748099.636140,40,-39
1657748099.640910,40,-39
1657748099.640910,40,0
1657748099.640920,40,0
1657748099.645780,40,-39
1657748099.651830,40,-40
1657748099.651840,40,-39
1657748099.653020,40,-39
1657748099.653030,40,-38
1657748099.653030,40,-37
1657748099.653040,40,-39
1657748099.654340,40,-37
1657748099.654340,40,-38
1657748099.658780,40,-37
1657748099.661210,40,-35
1657748099.661220,40,-40
1657748099.667110,40,-40
1657748099.671380,40,-40
1657748099.678590,40,-40
1657748099.678600,40,-39
1657748099.679770,40,-37
1657748099.679780,40,-39
1657748099.679780,40,-39
1657748099.683380,40,-40
1657748099.689410,40,-39
1657748099.691650,40,-39
1657748099.695140,40,-39
1657748099.696370,40,-39
1657748099.700110,40,-40
1657748099.702390,40,-39
1657748099.707610,40,-39
1657748099.712890,40,-39
1657748099.718960,40,-39
1657748099.720140,40,-39
1657748099.725060,40,-39
1657748099.730660,40,-40
1657748099.734920,40,-40
1657748099.740560,40,-39
1657748099.753960,40,-39
1657748099.771020,36,-33
1657748099.804670,36,-35
1657748099.814210,40,-40
1657748099.814210,44,-35
1657748099.818000,40,-40
1657748099.829140,40,-40
1657748099.833500,40,-40
1657748099.833510,40,-40
1657748099.833510,40,-39
1657748099.834670,40,-40
1657748099.856250,40,-40
1657748099.857330,40,-40
1657748099.857340,40,-39
1657748099.857340,40,-38
1657748099.857350,40,-38
1657748099.858660,40,-38
1657748099.858660,40,-38
1657748099.865930,40,-35
1657748099.871880,40,-40
1657748099.871880,40,0
1657748099.871890,40,0
1657748099.875560,40,-40
1657748099.879390,40,-40
1657748099.883760,40,-40
1657748099.883760,40,-40
1657748099.889820,40,-40
1657748099.891090,40,-40
1657748099.895720,40,-40
1657748099.899990,40,-40
1657748099.903250,40,-40
1657748099.908300,40,-40
1657748099.913450,40,-40
1657748099.916560,40,-40
1657748099.923350,40,-40
1657748099.928190,40,-40
1657748099.928190,40,-40
1657748099.933640,40,-40
1657748099.933640,40,-40
1657748099.937960,40,-40
1657748099.940230,40,-40
1657748099.943880,40,-40
1657748099.946930,40,-40
1657748099.948100,40,-40
1657748099.948110,40,-39
1657748099.948110,40,-40
1657748099.948110,40,-39
1657748099.949170,40,-39
1657748099.949170,40,-40
1657748099.950940,40,-35
1657748099.955700,40,-40
1657748099.955700,40,-40
1657748099.955710,40,-40
1657748099.959330,40,-40
1657748099.959340,40,-40
1657748099.964120,40,-41
1657748099.974740,40,-40
1657748099.975910,40,-40
1657748099.978020,40,-40
1657748099.982070,40,-40
1657748099.983240,40,-40
1657748099.986930,40,-40
1657748099.988120,40,-40
1657748099.988130,40,-40
1657748099.991730,40,-40
1657748099.996490,40,-41
1657748099.999200,40,-40
1657748100.003090,40,-42
1657748100.007340,40,-42
1657748100.012020,40,-41
1657748100.015620,40,-40
1657748100.015620,40,-40
1657748100.023450,40,-40
1657748100.026030,40,-40
1657748100.034040,40,-40
1657748100.035610,40,-40
1657748100.035610,40,-40
1657748100.040080,40,-40
1657748100.045310,40,-40
1657748100.052170,40,-40
1657748100.054520,40,-40
1657748100.059030,40,-40
1657748100.063730,40,-40
1657748100.063730,40,-39
1657748100.107540,36,-29
1657748100.114210,40,-29
1657748100.114210,40,-30
1657748100.127240,40,-32
1657748100.131870,40,-41
1657748100.136480,40,-40
1657748100.136480,40,0
1657748100.136480,40,0
1657748100.136490,40,0
1657748100.136490,40,0
1657748100.141260,40,-40
1657748100.143780,40,-40
1657748100.148600,40,-40
1657748100.152410,40,-39
1657748100.157900,40,-40
1657748100.159250,40,-39
1657748100.164560,40,-39
1657748100.164560,40,-38
1657748100.164570,40,-37
1657748100.164570,40,-37
1657748100.165770,40,-37
1657748100.165780,40,-37
1657748100.165780,40,-38
1657748100.169400,40,-39
1657748100.177590,40,-39
1657748100.181360,40,-39
1657748100.185070,40,-39
1657748100.189800,40,-39
1657748100.193700,40,-38
1657748100.197340,40,-39
1657748100.203450,40,-39
1657748100.208090,40,-39
1657748100.213560,40,-39
1657748100.216470,40,-38
1657748100.230220,40,-37
1657748100.230230,40,-38
1657748100.233620,40,-39
1657748100.237390,40,-39
1657748100.240110,40,-38
1657748100.244890,40,-39
1657748100.247510,40,-39
1657748100.253130,40,-39
1657748100.256820,40,-39
1657748100.261010,40,-39
1657748100.266030,40,-39
1657748100.280700,40,-39
1657748100.280700,40,-39
1657748100.285740,40,-39
1657748100.291060,40,-39
1657748100.297890,40,-39
1657748100.306300,40,-39
1657748100.308680,40,-38
1657748100.313500,40,-39
1657748100.321750,40,-39
1657748100.321750,40,-39
1657748100.327350,40,-39
1657748100.328560,40,-38
1657748100.330910,40,-39
1657748100.337230,40,-39
1657748100.345640,40,-38
1657748100.345650,40,-39
1657748100.351860,40,-39
1657748100.356350,40,-39
1657748100.360270,40,-39
1657748100.365270,40,-39
1657748100.371640,36,-33
1657748100.371640,40,-39
1657748100.373090,40,-39
1657748100.404740,36,-33
1657748100.415750,40,-39
1657748100.439520,40,-39
1657748100.444200,40,-39
1657748100.448640,40,-39
1657748100.452100,40,-39
1657748100.458880,40,-39
1657748100.462410,40,-39
1657748100.468210,40,-39
1657748100.473560,40,-37
1657748100.480680,40,-33
1657748100.480680,40,-39
1657748100.488830,40,-38
1657748100.492060,40,-38
1657748100.492060,40,-37
1657748100.499360,40,-37
1657748100.500600,40,-37
1657748100.504090,40,-37
1657748100.507660,40,-39
1657748100.511080,40,-37
1657748100.512530,40,-38
1657748100.519450,40,-39
1657748100.526930,40,-39
1657748100.526940,40,-39
1657748100.534490,40,-38
1657748100.538530,40,-39
1657748100.539600,40,-39
1657748100.542130,40,-39
1657748100.546210,40,-39
1657748100.547320,40,-39
1657748100.551010,40,-39
1657748100.554450,40,-39
1657748100.555650,40,-38
1657748100.559680,40,-39
1657748100.563390,40,-39
1657748100.566990,40,-38
1657748100.567000,40,-38
1657748100.572050,40,-39
1657748100.575480,40,-39
1657748100.575490,40,-37
1657748100.582020,40,-37
1657748100.588040,40,-39
1657748100.590300,40,-39
1657748100.595200,40,-39
1657748100.600460,40,-39
1657748100.601580,40,-38
1657748100.604150,40,-39
1657748100.609080,40,-39
1657748100.609080,40,-37
1657748100.615290,40,-38
1657748100.619080,40,-39
1657748100.622480,40,-39
1657748100.634320,40,-39
1657748100.637710,40,-38
1657748100.643670,40,-39
1657748100.645160,40,-39
1657748100.649930,40,-39
1657748100.649940,40,-38
1657748100.653680,40,-40
1657748100.660230,40,-39
1657748100.666380,40,-39
1657748100.668990,40,-39
1657748100.671220,36,-35
1657748100.672960,40,-39
1657748100.672970,40,-38
1657748100.699630,36,-33
1657748100.699640,40,-40
1657748100.704610,36,-33
1657748100.715690,40,-39
1657748100.720350,40,-39
1657748100.720350,40,-38
1657748100.725350,40,-38
1657748100.736570,40,-37
1657748100.736570,40,0
1657748100.741030,40,-39
1657748100.741030,40,-38
1657748100.753190,40,-39
1657748100.753190,40,-39
1657748100.756800,40,-39
1657748100.756800,40,-38
1657748100.762550,40,-38
1657748100.764910,40,-39
1657748100.768560,40,-39
1657748100.772040,40,-39
1657748100.778080,40,-39
1657748100.782750,40,-40
1657748100.782760,40,-38
1657748100.786850,40,-39
1657748100.795420,40,-39
1657748100.796540,40,-39
1657748100.800000,40,-39
1657748100.805080,40,-39
1657748100.806170,40,-38
1657748100.809830,40,-39
1657748100.813260,40,-40
1657748100.816780,40,-39
1657748100.818050,40,-39
1657748100.820500,40,-39
1657748100.825300,40,-39
1657748100.829110,40,-39
1657748100.834680,40,-39
1657748100.838700,40,-40
1657748100.838700,40,-38
1657748100.844230,40,-39
1657748100.844240,40,-39
1657748100.849250,40,-39
1657748100.852990,40,-39
1657748100.857890,40,-39
1657748100.860300,40,-39
1657748100.860310,40,-38
1657748100.865430,40,-39
1657748100.869010,40,-39
1657748100.875550,40,-39
1657748100.879190,40,-39
1657748100.885360,40,-39
1657748100.889350,40,-39
1657748100.897600,40,-39
1657748100.902970,40,-39
1657748100.905880,40,-39
1657748100.910630,40,-39
1657748100.915060,40,-39
1657748100.921100,40,-39
1657748100.925560,40,-39
1657748100.928510,40,-39
1657748100.935140,40,-39
1657748100.935140,40,0
1657748100.941460,40,-38
1657748100.945150,40,-39
1657748100.952020,40,-40
1657748100.955840,40,-39
1657748100.958060,40,-39
1657748100.964270,40,-39
1657748100.969200,40,-39
1657748100.973560,36,-33
1657748101.004600,36,-33
1657748101.004610,40,-39
1657748101.004620,40,-39
1657748101.014170,40,-39
1657748101.014180,40,-38
1657748101.023530,40,-39
1657748101.023530,40,-39
1657748101.023540,40,-39
1657748101.028290,40,-38
1657748101.028300,40,-39
1657748101.033130,40,-39
1657748101.040450,40,-39
1657748101.040450,40,-38
1657748101.040460,40,0
1657748101.046200,40,-38
1657748101.060360,40,-39
1657748101.062360,40,-39
1657748101.062370,40,-39
1657748101.062380,40,-40
1657748101.081650,40,-39
1657748101.084260,40,-39
1657748101.088210,40,-39
1657748101.099230,40,-38
1657748101.099240,40,-39
1657748101.100520,40,-39
1657748101.104490,40,-39
1657748101.108810,40,-40
1657748101.113030,40,-39
1657748101.113040,40,-38
1657748101.120650,40,-39
1657748101.125020,40,-40
1657748101.127480,40,-39
1657748101.134390,40,-39
1657748101.138100,40,-39
1657748101.143330,40,-39
1657748101.149450,40,-39
1657748101.154280,40,-39
1657748101.158670,40,-39
1657748101.161730,40,-39
1657748101.167440,40,-39
1657748101.171170,40,-39
1657748101.176550,40,-39
1657748101.182610,40,-39
1657748101.184940,40,-39
1657748101.184940,40,-38
1657748101.192290,40,-39
1657748101.196210,40,-37
1657748101.203210,40,-39
1657748101.207810,40,-39
1657748101.212490,40,-39
1657748101.216440,40,-39
1657748101.219710,40,-39
1657748101.223430,40,-39
1657748101.228270,40,-39
1657748101.232460,40,-39
1657748101.237240,40,-40
1657748101.238300,40,-38
1657748101.238310,40,-38
1657748101.244400,40,-39
1657748101.249890,40,-39
1657748101.259310,40,-39
1657748101.262030,40,-39
1657748101.268110,40,-39
1657748101.271520,36,-33
1657748101.272760,40,-40
1657748101.304570,36,-33
1657748101.304580,40,-39
1657748101.312620,40,-39
1657748101.325820,40,-40
1657748101.326930,40,-40
1657748101.330580,40,-39
1657748101.335240,40,-39
1657748101.336510,40,-38
1657748101.341140,40,-40
1657748101.341140,40,-38
1657748101.345920,40,-39
1657748101.345920,40,-38
1657748101.356830,40,-39
1657748101.357990,40,-38
1657748101.357990,40,0
1657748101.364970,40,-39
1657748101.364980,40,-38
1657748101.364980,40,0
1657748101.369850,40,-39
1657748101.371490,40,-39
1657748101.375760,40,-39
1657748101.381840,40,-40
1657748101.385560,40,-39
1657748101.390730,40,-39
1657748101.394330,40,-39
1657748101.403360,40,-39
1657748101.405900,40,-40
1657748101.412580,40,-40
1657748101.416640,40,-39
1657748101.418920,40,-39
1657748101.420210,40,-38
1657748101.422740,40,-39
1657748101.428530,40,-39
1657748101.432130,40,-39
1657748101.435650,40,-39
1657748101.440950,40,-39
1657748101.445830,40,-39
1657748101.450640,40,-40
1657748101.456650,40,-37
1657748101.456660,40,-40
1657748101.456660,40,-39
1657748101.462670,40,-40
1657748101.464800,40,-40
1657748101.467630,40,-40
1657748101.473750,40,-39
1657748101.476270,40,-39
1657748101.477480,40,-39
1657748101.481760,40,-39
1657748101.482790,40,-39
1657748101.487820,40,-40
1657748101.492980,40,-39
1657748101.499570,40,-39
1657748101.511380,40,-39
1657748101.519980,40,-40
1657748101.519990,40,-40
1657748101.523790,40,-40
1657748101.527890,40,-39
1657748101.532780,40,-40
1657748101.535230,40,-40
1657748101.540400,40,-40
1657748101.544120,40,-40
1657748101.548000,40,-40
1657748101.552350,40,-40
1657748101.557330,40,-39
1657748101.557330,40,-39
1657748101.565070,40,-40
1657748101.567250,40,-40
1657748101.571390,36,-35
1657748101.573290,40,-40
1657748101.605960,36,-35
1657748101.638010,40,-40
1657748101.638020,40,-40
1657748101.642610,40,-40
1657748101.643760,40,-39
1657748101.648470,40,-39
1657748101.648470,40,-39
1657748101.653180,40,-39
1657748101.653180,40,0
1657748101.660640,40,-40
1657748101.665440,40,-39
1657748101.670070,40,-39
1657748101.670080,40,-39
1657748101.675090,40,-40
1657748101.682220,40,-40
1657748101.682230,40,-40
1657748101.687900,40,-39
1657748101.691620,40,-40
1657748101.696130,40,-40
1657748101.708850,40,-83
1657748101.713850,40,-39
1657748101.713860,40,-39
1657748101.716130,40,-39
1657748101.718320,40,-39
1657748101.722760,40,-40
1657748101.725610,40,-40
1657748101.730760,40,-40
1657748101.734620,40,-39
1657748101.739550,40,-40
1657748101.745080,40,-39
1657748101.748550,40,-40
1657748101.748560,40,-40
1657748101.748560,40,0
1657748101.748570,40,-39
1657748101.749710,40,-40
1657748101.749720,40,-40
1657748101.755650,40,-40
1657748101.767830,40,-39
1657748101.772760,40,-39
1657748101.776680,40,-40
1657748101.783510,40,-38
1657748101.788730,40,-38
1657748101.792320,40,-40
1657748101.793450,40,-38
1657748101.797500,40,-40
1657748101.801390,40,-40
1657748101.805800,40,-40
1657748101.810620,40,-38
1657748101.810630,40,-38
1657748101.817450,40,-40
1657748101.819730,40,-40
1657748101.824110,40,-39
1657748101.829880,40,-39
1657748101.829890,40,-39
1657748101.833800,40,-39
1657748101.836350,40,-40
1657748101.838970,40,-40
1657748101.838970,13,-33
1657748101.842340,13,-35
1657748101.847850,40,-40
1657748101.847860,40,-40
1657748101.847860,40,-39
1657748101.854910,40,-39
1657748101.854910,40,-39
1657748101.865270,40,-38
1657748101.865270,40,0
1657748101.865270,40,0
1657748101.869940,40,-39
1657748101.871380,36,-35
1657748101.872490,40,-39
1657748101.904540,36,-35
1657748101.944740,40,-40
1657748101.944750,40,-40
1657748101.954270,40,-40
1657748101.954280,40,-39
1657748101.975060,40,-40
1657748101.975060,40,-39
1657748101.985860,40,-39
1657748101.998760,40,-39
1657748101.998760,40,0
1657748101.998760,40,0
1657748102.003270,40,-39
1657748102.008160,40,-39
1657748102.009740,40,-38
1657748102.011810,40,-39
1657748102.015540,40,-38
1657748102.037880,40,-39
1657748102.037880,40,-39
1657748102.037890,40,-38
1657748102.040860,40,-39
1657748102.040870,40,-39
1657748102.040870,40,0
1657748102.060000,40,-39
1657748102.063060,40,-39
1657748102.072600,40,-39
1657748102.076240,40,-39
1657748102.081340,40,-39
1657748102.085050,40,-39
1657748102.088840,40,-39
1657748102.092260,40,-39
1657748102.097080,40,-39
1657748102.101460,40,-39
1657748102.107070,40,-39
1657748102.112880,40,-39
1657748102.117270,40,-38
1657748102.124880,40,-40
1657748102.128960,40,-39
1657748102.133290,40,-40
1657748102.137040,40,-40
1657748102.138260,40,-39
1657748102.145600,40,-40
1657748102.151430,40,-39
1657748102.155060,40,-40
1657748102.163390,40,-40
1657748102.172010,40,-38
1657748102.204520,36,-35
1657748102.211610,40,-40
1657748102.216130,40,-40
1657748102.251800,40,-39
1657748102.256440,40,-39
1657748102.256440,40,-39
1657748102.268050,40,-39
1657748102.268050,40,0
1657748102.268050,40,0
1657748102.271460,40,-39
1657748102.276340,40,-39
1657748102.281020,40,-39
1657748102.281030,40,-39
1657748102.290390,40,-39
1657748102.290390,40,-38
1657748102.295250,40,-39
1657748102.298810,40,-38
1657748102.301230,40,-39
1657748102.303720,40,-39
1657748102.309860,40,-39
1657748102.312390,40,-39
1657748102.319280,40,-39
1657748102.328990,40,-39
1657748102.333380,40,-39
1657748102.338560,40,-39
1657748102.342730,40,-39
1657748102.349310,40,-39
1657748102.352770,40,-39
1657748102.359030,40,-39
1657748102.361480,40,-39
1657748102.364950,40,-40
1657748102.370510,40,-39
1657748102.375150,40,-40
1657748102.382400,40,-39
1657748102.386370,40,-39
1657748102.388490,40,-39
1657748102.397700,40,-39
1657748102.401740,40,-39
1657748102.407250,40,-40
1657748102.410420,40,-39
1657748102.410430,40,-38
1657748102.418790,40,-38
1657748102.422270,40,-39
1657748102.425590,40,-38
1657748102.431650,40,-40
1657748102.434510,40,-40
1657748102.441100,40,-39
1657748102.442880,40,-40
1657748102.448350,40,-40
1657748102.453050,40,-40
1657748102.459500,40,-40
1657748102.462910,40,-40
1657748102.465690,40,-40
1657748102.471660,36,-35
1657748102.471670,40,-40
1657748102.504630,36,-35
1657748102.510350,40,-40
1657748102.559990,40,-40
1657748102.561100,40,-40
1657748102.565750,40,-40
1657748102.575080,40,-40
1657748102.575080,40,0
1657748102.586970,40,-40
1657748102.586980,40,0
1657748102.586990,40,-40
1657748102.596270,40,-40
1657748102.596270,40,0
1657748102.605830,40,-40
1657748102.605830,40,0
1657748102.610410,40,-40
1657748102.615000,40,-40
1657748102.621840,40,-40
1657748102.632020,40,-40
1657748102.635660,40,-39
1657748102.646360,40,-40
1657748102.652970,40,-40
1657748102.652980,40,-39
1657748102.664340,40,-40
1657748102.678320,40,-40
1657748102.678320,40,-39
1657748102.682350,40,-40
1657748102.682360,40,-39
1657748102.692050,40,-40
1657748102.699330,40,-40
1657748102.700750,40,-40
1657748102.709740,40,-40
1657748102.714580,40,-40
1657748102.719100,40,-40
1657748102.722180,40,-40
1657748102.729220,40,-40
1657748102.735860,40,-40
1657748102.739700,40,-40
1657748102.743460,40,-39
1657748102.747720,40,-40
1657748102.752740,40,-39
1657748102.756100,40,-40
1657748102.761590,40,-40
1657748102.764620,40,-39
1657748102.769200,40,-40
1657748102.772200,36,-35
1657748102.804500,36,-35
1657748102.804510,40,-39
1657748102.821020,40,-39
1657748102.863610,40,-39
1657748102.873900,40,-39
1657748102.873900,40,-39
1657748102.878780,40,-38
1657748102.899260,40,-38
1657748102.899270,40,0
1657748102.899270,40,0
1657748102.899270,40,0
1657748102.904260,40,-38
1657748102.904270,40,-38
1657748102.913710,40,-38
1657748102.913710,40,-38
1657748102.918570,40,-39
1657748102.923400,40,-38
1657748102.926870,40,-38
1657748102.927940,40,-38
1657748102.931420,40,-39
1657748102.937140,40,-38
1657748102.941450,40,-38
1657748102.945010,40,-38
1657748102.949950,40,-38
1657748102.953950,40,-38
1657748102.959460,40,-38
1657748102.964210,40,-38
1657748102.968910,40,-38
1657748102.971230,40,-38
1657748102.977450,40,-38
1657748102.977450,40,-38
1657748102.981070,40,-38
1657748102.985500,40,-38
1657748102.990990,40,-38
1657748102.997130,40,-38
1657748103.000740,40,-38
1657748103.013210,40,-38
1657748103.015730,40,-38
1657748103.021190,40,-38
1657748103.025000,40,-37
1657748103.030920,40,-38
1657748103.032050,40,-36
1657748103.032060,40,-36
1657748103.032070,40,-36
1657748103.032070,40,-36
1657748103.033170,40,-36
1657748103.033170,40,-38
1657748103.042930,40,-36
1657748103.042930,40,-38
1657748103.046370,40,-38
1657748103.055250,40,-37
1657748103.059900,40,-38
1657748103.059910,40,-38
1657748103.063810,40,-38
1657748103.069690,40,-38
1657748103.072020,36,-33
1657748103.073130,40,-38
1657748103.104280,36,-33
1657748103.104300,40,-39
1657748103.180400,40,-42
1657748103.180400,40,-43
1657748103.180400,40,0
1657748103.185340,40,-42
1657748103.197020,40,-43
1657748103.197020,40,0
1657748103.197020,40,0
1657748103.201550,40,-43
1657748103.206250,40,-46
1657748103.214650,40,-41
1657748103.214660,40,-41
1657748103.224190,40,-41
1657748103.224190,40,0
1657748103.224190,40,0
1657748103.224200,40,0
1657748103.224200,40,0
1657748103.228940,40,-40
1657748103.228950,40,-40
1657748103.234950,40,-39
1657748103.249990,40,-37
1657748103.256400,40,-37
1657748103.258810,40,-37
1657748103.266120,40,-38
1657748103.269190,40,-38
1657748103.272530,40,-38
1657748103.276440,40,-38
1657748103.281550,40,-39
1657748103.285050,40,-39
1657748103.289040,40,-39
1657748103.299250,40,-39
1657748103.302680,40,-38
1657748103.306920,40,-38
1657748103.311870,40,-37
1657748103.317890,40,-36
1657748103.321920,40,-36
1657748103.325320,40,-36
1657748103.329970,40,-36
1657748103.331160,40,-36
1657748103.334700,40,-36
1657748103.340160,40,-36
1657748103.343940,40,-36
1657748103.351240,40,-37
1657748103.357340,40,-38
1657748103.359960,40,-38
1657748103.363560,40,-38
1657748103.370680,36,-31
1657748103.404470,36,-33
1657748103.404470,44,-33
1657748103.405560,40,-38
1657748103.405570,40,-38
1657748103.411480,40,-38
1657748103.483740,40,-36
1657748103.483750,40,-36
1657748103.488570,40,-36
1657748103.502940,32,-55
1657748103.502950,40,-36
1657748103.502950,40,0
1657748103.502950,40,0
1657748103.520530,40,-36
1657748103.520530,40,0
1657748103.520530,40,0
1657748103.523720,40,-36
1657748103.541330,40,-37
1657748103.541340,40,0
1657748103.541340,40,0
1657748103.541340,40,0
1657748103.541340,40,0
1657748103.541340,40,0
1657748103.541350,40,0
1657748103.546060,40,-38
1657748103.551230,40,-36
1657748103.554900,40,-38
1657748103.572770,40,-37
1657748103.572770,40,0
1657748103.572780,40,0
1657748103.572780,40,0
1657748103.577560,40,-37
1657748103.582150,40,-37
1657748103.593810,40,-36
1657748103.593820,40,-36
1657748103.602830,40,-37
1657748103.608900,40,-37
1657748103.611640,40,-36
1657748103.616130,40,-36
1657748103.623040,40,-37
1657748103.628700,40,-36
1657748103.633500,40,-36
1657748103.638350,40,-36
1657748103.643180,40,-36
1657748103.647760,40,-36
1657748103.661450,40,-36
1657748103.664200,40,-36
1657748103.669940,40,-36
1657748103.671030,36,-29
1657748103.705230,36,-29
1657748103.706430,44,-29
1657748103.712540,44,-31
1657748103.717290,40,-37
1657748103.738390,40,-36
1657748103.748190,40,-36
1657748103.749520,40,-36
1657748103.749520,40,-35
1657748103.749530,40,-36
1657748103.750630,40,-36
1657748103.764620,40,-36
1657748103.764620,40,-36
1657748103.769420,40,-36
1657748103.774220,40,-36
1657748103.777970,40,-36
1657748103.785030,40,-36
1657748103.785040,40,-36
1657748103.791960,40,-36
1657748103.796540,40,-36
1657748103.802350,40,-36
1657748103.809990,32,-55
1657748103.810000,40,-36
1657748103.810000,40,-36
1657748103.823080,40,-36
1657748103.826050,40,-36
1657748103.830690,40,-37
1657748103.835500,40,-36
1657748103.838570,40,-36
1657748103.843070,40,-36
1657748103.852100,40,-36
1657748103.852100,40,-36
1657748103.859970,40,-36
1657748103.863270,40,-36
1657748103.867330,40,-36
1657748103.871300,40,-36
1657748103.875780,40,-36
1657748103.878740,40,-36
1657748103.884790,40,-36
1657748103.889700,40,-36
1657748103.893210,40,-36
1657748103.898480,40,-36
1657748103.917700,40,-36
1657748103.918970,40,-36
1657748103.918970,40,-36
1657748103.937560,40,-35
1657748103.942610,40,-35
1657748103.947730,40,-35
1657748103.954290,40,-35
1657748103.954300,40,-34
1657748103.954300,40,-34
1657748103.956860,40,-35
1657748103.961600,40,-35
1657748103.965390,40,-35
1657748103.971920,36,-35
1657748103.971930,40,-35
1657748104.004450,36,-35
1657748104.004460,40,-35
1657748104.004470,40,-35
1657748104.021190,40,-35
1657748104.021200,40,-35
1657748104.021220,40,-35
1657748104.025930,40,-35
